session_id;item_user_id;creationdate;duration;pausetime;distance;avgspeed;maxspeed;minspeed;avgbpm;maxbpm;minbpm;avgaltitude;maxaltitude;minaltitude;calories;isafitresult;user_birthdate;user_gender;user_lastlogin;user_consent;user_is_tester;mark;accuracy
295480;13156;27/05/2018 06:35;2178;0;5.625.127.334.627.140;929.773.113.161.511;0;0;0;0;0;1.260.397.306.117.380;9.004.399.099.200.430;875.231.963.797.696;392;0;09/05/1964;M;18/05/2018 15:58;1;0;3;0.91493584
267846;11852;27/05/2018 15:34;5217;0;12.171.794.921.875;839.916.843.372.628;2.980.097.007.751.460;0.06572999805212021;0;0;0;0;18.481.893.476.594.300;6.939.709.784.520.190;668;0;05/29/1973;F;18/07/2018 16:58;1;0;3;0.085587294
283889;7692;27/05/2018 15:53;2402;4;549.666.357.421.875;8.238.130.252.784.130;24.489.797.592.163.000;0.7869324684143066;0;0;0;0;43.078.458.418.160.100;4.188.147.088.669.000;287;0;01/06/1981;F;20/01/2018 19:54;1;0;4;0.085873215
301624;7108;28/05/2018 09:44;1889;0;5.460.130.859.375;10.405.754.946.400.200;15.981.215.476.989.700;2.252.936.363.220.210;0;0;0;0;973.571.490.040.049;8.322.441.668.994.720;369;0;06/22/1958;M;25/12/2017 18:01;1;0;4;0.550794232
283886;12752;28/05/2018 11:16;2007;0;6.018.837.200.866.460;10.796.120.539.670.700;0;0;0;0;0;30.325.779.505.131.300;7.912.755.431.008.790;7.306.239.840.906.160;433;0;07/15/1989;M;10/04/2018 21:42;1;0;5;0.909682104
254244;418;28/05/2018 17:53;2703;0;708.011.279.296.875;9.429.672.976.206.990;22.345.077.514.648.400;0.0007409803220070899;0;0;0;0;77;20;401;0;05/03/1983;M;25/04/2018 13:07;1;0;5;0.954212841
301643;13581;29/05/2018 04:08;1940;0;4.756.930.498.561.570;8.827.293.708.670.960;0;0;0;0;0;6.226.106.441.227.180;2.946.967.887.878.410;2.822.445.759.053.870;256;0;04/15/1966;F;11/07/2018 21:44;1;0;3;0.806813463
255756;8576;25/05/2018 12:26;5655;1162;16000;12.819.600.384.682.400;1.844.280.045.479.530;0;149;181;0;0;0;0;783;1;09/02/1962;M;28/06/2018 13:03;1;0;4;0.729391831
255757;8576;27/05/2018 11:04;10885;298;21.378.400.390.625;7.268.400.024.622.670;15.148.801.356.554.000;0;161;191;0;0;0;0;1965;1;09/02/1962;M;28/06/2018 13:03;1;0;4;0.290333409
255727;7381;27/05/2018 16:43;5326;0;126.401.396.484.375;8.543.842.045.507.880;18.570.985.794.067.300;0.04286959022283554;0;0;0;0;16;-30.1;774;0;08/19/1976;F;20/07/2018 11:13;1;0;3;0.662121132
255728;7381;25/05/2018 16:44;4139;0;1.024.613.671.875;8.911.836.720.826.280;2.409.567.642.211.910;0.2278391420841217;0;0;0;0;103.2;33.8;627;0;08/19/1976;F;20/07/2018 11:13;1;0;2;0.212785296
303036;13361;29/05/2018 07:30;2109;0;7.010.134.765.625;11.966.090.638.335.700;21.978.818.893.432.600;0.1729784607887268;0;0;0;0;25.596.991.375.344.700;24.761.894.005.871.600;479;0;10/10/1977;M;13/06/2018 10:47;1;0;5;0.069313955
255745;2004;28/05/2018 18:06;1193;0;24.801.298.828.125;7.480.799.965.560.430;0;0;146;175;0;0;0;0;154;1;08/24/1980;F;29/05/2018 16:44;1;0;4;0.36860165
303089;11611;29/05/2018 06:11;2126;173;5200;9.583.200.048.655.270;13.535.999.972.373.200;0;0;0;0;0;0;0;394;1;11/08/1982;F;01/06/2018 07:38;1;0;4;0.153797715
301638;4142;29/05/2018 18:11;1174;282;2.919.787.109.375;895.335.059.092.845;3.920.561.599.731.440;0.5382678508758545;0;0;0;0;86;16;184;0;02/24/1973;F;16/07/2018 20:56;1;0;5;0.197688771
283887;12752;29/05/2018 15:09;3288;0;9.021.279.686.345.920;9.877.313.525.196.270;0;0;0;0;0;8.533.012.856.162.540;9.106.964.545.915.580;7.400.361.974.683.070;650;0;07/15/1989;M;10/04/2018 21:42;1;0;5;0.129527523
301315;7691;29/05/2018 15:48;3579;0;92.377.578.125;929.196.091.785.415;16.872.482.299.804.600;0.7334404587745667;0;0;0;0;126;104;582;0;09/03/1971;F;15/05/2018 15:02;1;0;5;0.139685451
301818;13162;29/05/2018 16:02;3644;0;8.341.276.795.035.890;8.240.558.853.493.190;0;0;0;0;0;3.188.777.551.193.570;2.994.319.307.235.780;23.565.637.969.970.700;419;0;09/30/1978;F;18/05/2018 20:21;1;0;4;0.171296365
248028;11387;29/05/2018 18:58;4062;5;1.202.733.984.375;10.670.399.945.229.200;13.402.799.796.313.000;0;155;178;0;0;0;0;1110;1;10/04/1979;M;20/07/2018 17:02;1;0;5;0.985880182
283890;7692;30/05/2018 10:01;2901;0;700.509.814.453.125;8.692.986.322.065.660;2.103.119.468.688.960;0.39455369114875793;0;0;0;0;43.665.380.559.433.700;42.423.041.733.949.200;366;0;01/06/1981;F;20/01/2018 19:54;1;0;5;0.440815999
248032;11387;30/05/2018 18:34;3451;0;100.130.302.734.375;1.044.359.989.464.280;11.555.999.983.102.000;0;154;169;0;0;0;0;939;1;10/04/1979;M;20/07/2018 17:02;1;0;4;0.827093349
255711;9697;30/05/2018 17:57;3658;0;701.295.166.015.625;6.901.756.691.241.790;45.063.838.958.740.200;0.03618006780743599;0;0;0;0;8.105.969.204.567.370;30.648.086.643.777.700;429;0;06/08/1985;F;28/04/2018 07:38;1;0;2;0.752858732
254068;10570;30/05/2018 17:39;3746;0;111.176.650.390.625;10.684.355.082.921.700;2.227.179.527.282.710;0.03137651085853577;0;0;0;0;587.809.626.225.384;4.585.056.026.797.230;700;0;02/24/1980;M;16/09/2017 20:58;1;0;4;0.820514486
301622;9560;30/05/2018 18:00;2339;0;6.238.503.904.296.350;9.601.801.648.339.830;0;0;0;0;0;1.109.042.549.133.300;2.386.025.238.037.100;1.679.401.397.705.070;326;0;11/20/1979;F;15/01/2018 16:43;1;0;5;0.2061198
258142;11808;30/05/2018 17:23;3630;0;730.977.918.367.887;7.249.367.785.466.640;0;0;0;0;0;3.012.519.773.799.050;6.503.129.183.641.640;5.900.625.228.881.830;461;0;02/07/1973;M;01/05/2018 10:25;1;0;5;0.945138743
301632;11852;31/05/2018 03:32;2263;0;5.935.228.515.625;9.441.812.928.082.190;2.862.849.235.534.660;0.30801472067832947;0;0;0;0;44.899.504.032.999.000;30.135.643.906.534.000;326;0;05/29/1973;F;18/07/2018 16:58;1;0;4;0.030646862
301641;4142;31/05/2018 03:59;1320;0;3.280.817.138.671.870;894.768.310.546.875;2.880.099.868.774.410;0.20594699680805206;0;0;0;0;71;39;207;0;02/24/1973;F;16/07/2018 20:56;1;0;5;0.008080675
306519;13581;31/05/2018 04:08;1889;0;4.802.308.763.206.710;91.520.971.665.136;0;0;0;0;0;5.771.769.982.700.440;29.469.676.971.435.500;2.831.532.297.489.540;264;0;04/15/1966;F;11/07/2018 21:44;1;0;5;0.191389824
301316;7691;30/05/2018 15:51;5301;0;85.119.013.671.875;5.780.578.178.056.020;12.642.022.705.078.100;0.029209168627858162;0;0;0;0;159;37;498;0;09/03/1971;F;15/05/2018 15:02;1;0;3;0.427472332
289563;13498;30/05/2018 18:05;3169;70;10000;11.613.600.421.696.900;13.201.199.937.611.800;0;154;169;0;0;0;0;757;1;06/28/1989;M;25/07/2018 07:18;1;0;4;0.447714073
301819;13162;31/05/2018 11:02;2509;0;5.335.239.297.300.330;7.655.185.918.804.780;0;0;0;0;0;2.411.856.377.671.710;25.829.232.631.472.400;21.005.519.876.128.900;260;0;09/30/1978;F;18/05/2018 20:21;1;0;5;0.133188908
256290;11545;31/05/2018 15:33;3046;0;600.361.376.953.125;7.095.538.269.964.700;26.650.842.666.625.900;0.53062903881073;0;0;0;0;1.612.433.423.989.150;14.521.174.597.294.300;384;0;01/18/1978;F;18/07/2018 20:01;1;0;4;0.395408848
303090;11611;01/06/2018 05:59;2162;0;5.469.830.078.125;9.104.399.755.597.110;3.167.639.896.273.610;0;0;0;0;0;0;0;394;1;11/08/1982;F;01/06/2018 07:38;1;0;5;0.059095517
301626;7108;01/06/2018 10:35;1803;168;503.200.732.421.875;10.047.269.199.771.200;27.170.564.651.489.200;0.17470070719718933;0;0;0;0;10.716.633.859.463.000;5.540.387.158.282.100;340;0;06/22/1958;M;25/12/2017 18:01;1;0;4;0.51678129
301621;9560;01/06/2018 17:44;2322;0;5.407.974.747.208.080;8.384.456.972.415.630;0;0;0;0;0;1.014.016.723.632.810;1.677.302.932.739.250;-3.507.305.145.263.670;254;0;11/20/1979;F;15/01/2018 16:43;1;0;5;0.944956415
258143;11808;01/06/2018 17:30;3062;0;5.971.910.732.182.580;7.021.188.320.005.650;0;0;0;0;0;25.795.455.937.642.500;6.613.430.227.394.710;6.097.521.108.641.860;250;0;02/07/1973;M;01/05/2018 10:25;1;0;5;0.11750732
306525;13581;02/06/2018 04:47;2168;0;5.528.983.729.131.490;9.180.969.291.915.760;0;0;0;0;0;5.397.076.120.686.960;29.380.471.397.094.700;28.301.056.172.957.300;304;0;04/15/1966;F;11/07/2018 21:44;1;0;2;0.42161251
301642;4142;02/06/2018 05:15;1355;0;338.220.263.671.875;898.592.582.449.262;211.748.104.095.459;0.048752203583717346;0;0;0;0;68;37;213;0;02/24/1973;F;16/07/2018 20:56;1;0;4;0.073481652
306515;7692;02/06/2018 06:31;2041;0;485.824.853.515.625;8.569.179.189.888.530;2.068.416.404.724.120;0.8855904936790466;0;0;0;0;4.352.003.199.703.050;4.188.862.222.626.530;254;0;01/06/1981;F;20/01/2018 19:54;1;0;4;0.478246788
306526;11550;02/06/2018 07:33;2223;0;679.683.971.310.274;1.100.702.787.547.000;0;0;0;0;0;1.332.525.634.765.620;68.173.095.703.125;415.225.830.078.125;477;0;09/22/1977;M;25/04/2018 14:21;1;0;4;0.608144154
301820;13162;02/06/2018 08:55;4011;0;8.446.612.412.523.610;7.581.103.137.642.730;0;0;0;0;0;380.035.012.693.327;26.424.591.601.726.100;18.823.891.347.859.600;433;0;09/30/1978;F;18/05/2018 20:21;1;0;3;0.657132301
256291;11545;02/06/2018 17:26;3867;0;818.638.232.421.875;7.621.147.237.441.810;1.845.918.083.190.910;0.46370163559913635;0;0;0;0;15.902.568.189.509.700;15.272.391.894.515.500;523;0;01/18/1978;F;18/07/2018 20:01;1;0;5;0.925717076
258144;11808;02/06/2018 17:31;3750;0;7.581.097.132.441.020;7.277.853.247.143.380;0;0;0;0;0;27.439.418.188.416.000;6.773.194.373.371.070;6.224.406.009.602.750;401;0;02/07/1973;M;01/05/2018 10:25;1;0;5;0.922511575
306429;12752;02/06/2018 15:21;2056;0;6.014.915.980.991.090;10.531.954.052.319.000;0;0;0;0;0;19.734.711.762.655.100;5.575.043.012.979.790;16.281.006.604.487.600;433;0;07/15/1989;M;10/04/2018 21:42;1;0;5;0.685051937
295481;13156;03/06/2018 05:43;1822;0;5.013.021.435.431.550;9.904.981.979.996.490;0;0;0;0;0;19.545.756.808.194.500;6.044.914.232.638.100;6.005.822.719.021.710;388;0;09/05/1964;M;18/05/2018 15:58;1;0;5;0.546945386
301627;7108;03/06/2018 06:16;2411;149;6.121.560.546.875;9.140.447.104.417.250;2.434.663.200.378.410;0.5829524993896484;0;0;0;0;10.608.867.010.939.800;5.637.535.996.362.560;413;0;06/22/1958;M;25/12/2017 18:01;1;0;4;0.469814264
301623;9560;03/06/2018 15:57;2354;0;635.862.509.330.797;9.724.320.448.559.340;0;0;0;0;0;3.118.600.463.867.180;6.273.891.067.504.880;0.3669013977050781;332;0;11/20/1979;F;15/01/2018 16:43;1;0;3;0.130267625
306516;7692;03/06/2018 17:28;2402;105;5.772.935.546.875;8.652.193.159.346.370;24.922.216.415.405.200;0.15998923778533936;0;0;0;0;4.319.973.682.585.210;4.211.479.392.559.970;301;0;01/06/1981;F;20/01/2018 19:54;1;0;5;0.890890249
301630;10762;03/06/2018 07:00;2995;0;12.022.509.765.625;1.445.039.939.135.310;16.189.200.058.579.400;0;159;177;0;0;0;0;726;1;12/27/1979;M;20/07/2018 13:26;1;0;4;0.529360546
301628;10762;01/06/2018 05:04;1945;0;803.431.982.421.875;14.871.600.084.006.700;15.584.400.482.475.700;0;165;182;0;0;0;0;481;1;12/27/1979;M;20/07/2018 13:26;1;0;3;0.942654275
301629;10762;30/05/2018 05:07;2347;0;94.549.501.953.125;14.500.799.775.123.500;16.761.600.226.163.800;0;164;179;0;0;0;0;571;1;12/27/1979;M;20/07/2018 13:26;1;0;4;0.922609793
304965;12919;04/06/2018 06:34;2909;0;8.486.692.775.381.350;10.502.610.516.113.000;0;0;0;0;0;39.930.419.921.875;10.221.992.492.675.700;10.142.131.652.832.000;609;0;03/23/1970;M;27/04/2018 22:25;1;0;5;0.193037245
289564;13498;01/06/2018 18:21;4436;1210;77.077.900.390.625;8.600.400.108.844.040;37.116.002.663.969.900;0;142;177;0;0;0;0;629;1;06/28/1989;M;25/07/2018 07:18;1;0;3;0.343817013
309568;11545;04/06/2018 16:10;3642;0;700.375.244.140.625;692.298.429.134.061;2.489.097.023.010.250;0.34520676732063293;0;0;0;0;18.684.242.740.600.500;15.030.159.078.744.500;448;0;01/18/1978;F;18/07/2018 20:01;1;0;4;0.089002744
310854;11537;04/06/2018 16:15;1811;0;5.840.708.295.465.140;11.610.463.756.860.500;0;0;0;0;0;26.387.363.027.193.100;4.582.455.359.909.090;40.547.080.993.652.300;357;0;01/27/1981;M;03/05/2018 06:37;1;0;4;0.918197166
306430;12752;04/06/2018 17:06;4293;0;12.026.921.307.879.400;10.085.468.601.995.300;0;0;0;0;0;19.578.616.971.657.900;9.207.698.624.427.350;5.291.975.230.095.760;866;0;07/15/1989;M;10/04/2018 21:42;1;0;5;0.025969905
301637;10570;04/06/2018 17:51;2604;0;803.850.537.109.375;11.113.141.066.028.200;16.815.296.173.095.700;2.631.532.669.067.380;0;0;0;0;6.901.742.964.934.160;4.561.918.348.338.250;506;0;02/24/1980;M;16/09/2017 20:58;1;0;5;0.427851039
310859;4142;05/06/2018 03:53;1538;0;3.973.795.166.015.620;9.301.471.129.815.500;4.947.626.876.831.050;0.7733880877494812;0;0;0;0;58;18;250;0;02/24/1973;F;16/07/2018 20:56;1;0;5;0.430476079
295482;13156;05/06/2018 04:32;2182;0;5.637.906.192.071.570;930.177.006.941.231;0;0;0;0;0;3.415.992.418.708.410;6.040.061.448.410.780;5.971.741.600.036.620;393;0;09/05/1964;M;18/05/2018 15:58;1;0;4;0.121169585
289565;13498;04/06/2018 17:17;4562;0;13.999.990.234.375;11.044.800.281.524.600;12.765.599.973.499.700;0;150;161;0;0;0;0;1036;1;06/28/1989;M;25/07/2018 07:18;1;0;4;0.621698298
289566;13498;05/06/2018 17:50;3818;0;12000;11.314.799.822.866.900;1.279.800.022.020.930;0;150;163;0;0;0;0;876;1;06/28/1989;M;25/07/2018 07:18;1;0;5;0.47083398
257216;11387;05/06/2018 18:48;3613;29;10716.25;10.763.999.819.755.500;14.007.600.210.607.000;0;154;177;0;0;0;0;930;1;10/04/1979;M;20/07/2018 17:02;1;0;5;0.058264476
311192;13581;06/06/2018 04:00;2179;0;5.552.017.084.249.450;9.172.676.229.140.910;0;0;0;0;0;5.797.335.275.974.830;2.946.967.544.555.660;28.310.208.390.361.600;305;0;04/15/1966;F;11/07/2018 21:44;1;0;3;0.675449621
306517;7692;06/06/2018 17:22;3281;0;80.123.310.546.875;8.791.341.602.217.310;2.037.459.373.474.120;0.5762055516242981;0;0;0;0;4.400.278.929.953.440;4.306.162.862.894.020;418;0;01/06/1981;F;20/01/2018 19:54;1;0;5;0.065096562
310848;7108;06/06/2018 15:09;1804;0;4.395.833.984.375;8.772.174.248.198.440;2.710.677.719.116.210;0.40187299251556396;0;0;0;0;13.442.501.846.328.300;6.313.983.492.087.570;297;0;06/22/1958;M;25/12/2017 18:01;1;0;4;0.706369573
310850;11852;06/06/2018 16:15;1856;0;454.752.197.265.625;8.820.624.515.928.070;20.951.690.673.828.100;0.43858712911605835;0;0;0;0;6.113.521.757.885.130;3.629.987.389.256.770;250;0;05/29/1973;F;18/07/2018 16:58;1;0;4;0.100223802
310862;4142;06/06/2018 17:21;1693;231;438.013.427.734.375;931.392.994.591.701;25.615.371.704.101.500;11.547.682.285.308.800;0;0;0;0;61;34;276;0;02/24/1973;F;16/07/2018 20:56;1;0;4;0.712552675
301635;10570;06/06/2018 18:13;2398;0;694.972.216.796.875;10.433.277.649.994.700;20.147.472.381.591.700;2.570.777.654.647.820;0;0;0;0;6.315.947.340.875.140;46.946.519.182.690.800;438;0;02/24/1980;M;16/09/2017 20:58;1;0;5;0.106916861
311196;11639;06/06/2018 16:41;6845;0;1.693.809.127.888.390;8.908.272.988.163.940;0;0;0;0;0;11.330.594.379.048.800;1.161.119.837.410.070;9.345.079.498.291.010;1200;0;06/13/1971;M;12/07/2018 14:48;1;0;5;0.193597982
245257;12747;26/04/2018 14:33;26;0;6.271.380.615.234.370;8.683.450.082.632.210;14.739.535.522.460.900;57.334.774.017.333.900;0;0;0;0;65;65;40;0;02/01/2001;M;24/07/2018 13:42;1;1;4;0.44082473
240532;12217;28/03/2018 08:51;48;0;1.309.393.310.546.870;9.820.449.829.101.560;15.186.363.220.214.800;4.681.887.626.647.940;0;0;0;0;65535;0;8;0;02/01/2001;M;24/07/2018 13:44;1;1;4;0.242352106
309575;11545;07/06/2018 15:43;4504;0;88.142.607.421.875;7.045.146.241.535.300;249.058.780.670.166;0.1110321581363678;0;0;0;0;16.155.376.718.846.400;1.486.357.970.655.000;563;0;01/18/1978;F;18/07/2018 20:01;1;0;4;0.398533999
310857;11537;07/06/2018 15:51;1804;0;57.396.491.952.529.900;11.453.845.400.726.500;0;0;0;0;0;24.827.108.764.648.400;45.548.984.146.118.100;40.583.562.393.188.400;351;0;01/27/1981;M;03/05/2018 06:37;1;0;4;0.770761173
307918;14027;06/06/2018 16:43;3180;8;118.824.697.265.625;13.485.600.426.793.000;15.854.400.023.818.000;0;164;180;0;0;0;0;791;1;06/23/1975;M;23/07/2018 12:09;1;0;3;0.602658891
312514;9444;07/06/2018 17:57;2401;0;6.664.908.886.741.370;9.993.199.496.988.310;0;0;0;0;0;6.964.447.021.484.370;1.974.217.300.415.030;18.349.283.599.853.500;406;0;12/16/1975;M;11/07/2018 04:18;1;0;4;0.519698472
289567;13498;07/06/2018 16:52;3180;14;1.000.726.953.125;11.376.000.288.873.900;13.402.799.796.313.000;0;153;169;0;0;0;0;757;1;06/28/1989;M;25/07/2018 07:18;1;0;4;0.198421751
310863;4142;08/06/2018 17:46;1679;298;4.402.384.765.625;943.930.027.173.913;28.500.228.881.835.900;0.5882782340049744;0;0;0;0;55;24;277;0;02/24/1973;F;16/07/2018 20:56;1;0;5;0.654900265
314280;14027;08/06/2018 16:15;2489;0;92.913.701.171.875;13.438.800.070.434.800;14.713.198.877.871.000;0;149;167;0;0;0;0;558;1;06/23/1975;M;23/07/2018 12:09;1;0;5;0.785598604
311197;11639;09/06/2018 04:19;5524;0;14.111.363.977.899.700;9.196.399.406.306.870;0;0;0;0;0;6.352.470.412.756.200;11.467.042.200.215.500;10.196.548.117.664.300;994;0;06/13/1971;M;12/07/2018 14:48;1;0;5;0.535681152
310843;9560;09/06/2018 10:24;1932;0;4.796.856.046.390.490;893.824.108.023.074;0;0;0;0;0;656.884.765.625;1.452.180.862.426.750;1.384.113.311.767.570;235;0;11/20/1979;F;15/01/2018 16:43;1;0;4;0.170959963
310858;11537;09/06/2018 16:00;2747;0;9.076.926.636.631.110;11.895.499.050.554.000;0;0;0;0;0;22.872.583.918.444.700;5.364.628.325.436.980;7.901.115.417.480.460;556;0;01/27/1981;M;03/05/2018 06:37;1;0;4;0.764701124
257218;11387;09/06/2018 19:39;4772;64;1.404.383.984.375;10.735.200.438.648.400;13.503.599.725.663.600;0;153;173;0;0;0;0;1202;1;10/04/1979;M;20/07/2018 17:02;1;0;5;0.626454595
309576;11545;10/06/2018 06:51;4561;0;93.606.298.828.125;7.388.350.707.766.930;3.411.958.312.988.280;0.5163524150848389;0;0;0;0;10.124.549.220.727.700;7.565.070.143.524.970;598;0;01/18/1978;F;18/07/2018 20:01;1;0;5;0.913196303
314282;14027;10/06/2018 08:37;5961;150;3.508.273.046.875;2.173.320.036.381.480;3.691.439.777.612.680;0;143;166;0;0;0;0;1055;1;06/23/1975;M;23/07/2018 12:09;1;0;5;0.454982687
301323;7691;10/06/2018 17:02;3569;45;92.120.986.328.125;9.292.114.059.435.410;1.609.156.036.376.950;12.055.598.497.390.700;0;0;0;0;125;102;539;0;09/03/1971;F;15/05/2018 15:02;1;0;5;0.546990841
315008;13156;11/06/2018 04:08;2572;0;7.015.019.912.418.870;981.884.591.162.828;0;0;0;0;0;4.933.583.242.954.960;6.100.005.586.849.780;6.001.333.921.990.680;543;0;09/05/1964;M;18/05/2018 15:58;1;0;5;0.551496802
314106;11639;11/06/2018 04:27;4789;0;717.770.702.126.541;5.395.645.286.397.050;0;0;0;0;0;4.460.788.998.060.950;6.134.296.806.134.660;-2.787.281.189.987.240;421;0;06/13/1971;M;12/07/2018 14:48;1;0;1;0.214648318
289569;13498;10/06/2018 09:28;5378;69;16000;10.850.399.639.457.400;11.721.600.405.871.800;0;153;164;0;0;0;0;1262;1;06/28/1989;M;25/07/2018 07:18;1;0;5;0.366674868
257217;11387;11/06/2018 18:42;2554;1;8.015.009.765.625;11.304.000.578.820.700;12.628.799.770.027.300;0;157;177;0;0;0;0;686;1;10/04/1979;M;20/07/2018 17:02;1;0;5;0.09366336
310845;9560;11/06/2018 17:36;1814;0;4.784.880.342.735.800;949.590.365.702.805;0;0;0;0;0;7.949.620.246.887.200;1.625.478.935.241.690;0.3555488586425781;235;0;11/20/1979;F;15/01/2018 16:43;1;0;4;0.217872141
304686;7381;11/06/2018 17:19;4651;0;1.160.648.828.125;8.983.736.360.460.110;16.029.226.303.100.500;0.09508458524942398;0;0;0;0;11.9;-38.5;710;0;08/19/1976;F;20/07/2018 11:13;1;0;4;0.996970334
316127;13581;12/06/2018 03:57;2547;0;6.522.212.671.584.940;9.218.675.154.183.660;0;0;0;0;0;5.352.622.284.360.190;293.839.837.787.085;2.831.345.932.183.640;358;0;04/15/1966;F;11/07/2018 21:44;1;0;4;0.753381712
315870;13156;12/06/2018 04:25;2174;0;6.181.488.220.184.280;10.236.135.047.223.200;0;0;0;0;0;4.185.280.260.553.830;6.057.485.730.435.460;5.973.780.125.224.380;478;0;09/05/1964;M;18/05/2018 15:58;1;0;4;0.147326692
314018;418;11/06/2018 17:31;4406;0;13.538.083.984.375;11.061.530.264.128.400;31.371.559.143.066.400;0.0023848845157772303;0;0;0;0;75;39;768;0;05/03/1983;M;25/04/2018 13:07;1;0;5;0.017175085
254202;7411;07/05/2018 17:18;4208;90;120.703.828.125;10.326.373.128.564.600;25.931.930.541.992.100;0.007613532245159149;0;0;0;0;70;7;923;0;04/19/1982;M;04/02/2018 11:20;1;0;5;0.556541359
254203;7411;12/05/2018 06:27;4868;149;14.025.326.171.875;1.037.205.715.257.800;2.257.343.864.440.910;0.0005243727355264127;0;0;0;0;71;42;1073;0;04/19/1982;M;04/02/2018 11:20;1;0;5;0.645343745
254204;7411;14/05/2018 17:52;5029;0;134.176.630.859.375;9.605.008.373.309.800;22.926.708.221.435.500;0.0060530537739396095;0;0;0;0;65;34;1026;0;04/19/1982;M;04/02/2018 11:20;1;0;4;0.951733073
254207;7411;16/05/2018 17:00;4019;22;92.787.333.984.375;8.311.380.998.849.210;16.398.175.048.828.100;0.0016225565923377872;0;0;0;0;107;-18;710;0;04/19/1982;M;04/02/2018 11:20;1;0;2;0.310785748
254206;7411;09/06/2018 06:30;4443;958;1.267.289.453.125;1.026.838.179.439.560;6.925.540.924.072.260;0.0009207747643813491;0;0;0;0;72;-6;969;0;04/19/1982;M;04/02/2018 11:20;1;0;4;0.225687792
254213;7411;23/05/2018 18:48;3342;270;96.818.193.359.375;10.429.248.835.839.300;2.573.780.632.019.040;0.004531313199549913;0;0;0;0;63;36;741;0;04/19/1982;M;04/02/2018 11:20;1;0;3;0.775743309
255175;7411;02/06/2018 06:12;5091;310;13.966.513.671.875;9.876.144.022.539.770;30.626.171.112.060.500;0.00020251284877303988;0;0;0;0;74;28;1068;0;04/19/1982;M;04/02/2018 11:20;1;0;4;0.606368729
254221;9735;07/05/2018 05:05;2656;0;397.092.529.296.875;538.227.825.854.198;21.036.649.703.979.400;0.056141458451747894;0;0;0;0;932.723.388.671.875;6.075.048.828.125;214;0;08/31/2001;F;06/05/2018 17:27;1;0;2;0.473375061
254222;9735;08/05/2018 05:02;2911;22;3.965.096.923.828.120;4.903.589.462.652.430;17.165.239.334.106.400;0.024329090490937233;0;0;0;0;961.151.123.046.875;6.533.978.271.484.370;214;0;08/31/2001;F;06/05/2018 17:27;1;0;2;0.518601519
254223;9735;09/05/2018 05:02;2982;0;44.341.298.828.125;53.530.743.052.062.300;19.258.939.743.041.900;0.00029575510416179895;0;0;0;0;9.468.499.755.859.370;645.924.072.265.625;239;0;08/31/2001;F;06/05/2018 17:27;1;0;3;0.685134189
254224;9735;11/05/2018 14:43;2965;0;461.013.134.765.625;5.597.461.332.736.080;20.052.215.576.171.800;0.2406337559223175;0;0;0;0;159.956.787.109.375;5.711.279.296.875;249;0;08/31/2001;F;06/05/2018 17:27;1;0;3;0.970668039
254225;9735;14/05/2018 05:02;2496;0;3.657.401.123.046.870;52.750.977.736.253;31.297.565.460.205.000;0.5230040550231934;0;0;0;0;9.328.955.078.125;5.528.271.484.375;197;0;08/31/2001;F;06/05/2018 17:27;1;0;2;0.430197531
254226;9735;17/05/2018 05:03;3437;0;51.320.693.359.375;537.545.813.481.961;25.922.651.290.893.500;0.08311864733695984;0;0;0;0;10.851.837.158.203.100;6.417.889.404.296.870;277;0;08/31/2001;F;06/05/2018 17:27;1;0;4;0.978409264
254227;9735;23/05/2018 05:02;2865;0;419.986.376.953.125;5.277.315.731.348.160;29.460.805.892.944.300;0.06008885055780411;0;0;0;0;12.518.695.068.359.300;370.806.884.765.625;227;0;08/31/2001;F;06/05/2018 17:27;1;0;2;0.561564018
